Appointment_ID,Appointment_Date,Department,Provider,Appointment_Type,Scheduled_Hour,Slot_Duration_Mins,Wait_Time_Mins,Status,Billing_Amount,Claim_Status,Claim_Turnaround_Days
APT1890,2024-01-25,Dermatology,Dr. Davis,Follow-Up,12,30,18,Completed,346.24,Paid,13.0
APT1891,2024-09-17,Cardiology,Dr. Patel,Annual Checkup,16,30,52,No-Show,0.0,N/A,
APT1892,2024-02-20,Cardiology,Dr. Smith,Follow-Up,15,30,26,No-Show,0.0,N/A,
APT1893,2024-09-10,Cardiology,Dr. Smith,New Patient,11,45,29,Completed,131.66,Paid,19.0
APT1894,2024-05-28,Orthopedics,Dr. Johnson,Annual Checkup,8,30,23,No-Show,0.0,N/A,
APT1895,2024-07-09,Pediatrics,Dr. Wilson,Follow-Up,14,30,17,Completed,199.17,Pending,20.0
APT1896,2024-08-04,Dermatology,Dr. Nguyen,Follow-Up,17,30,17,Cancelled,0.0,N/A,
APT1897,2024-12-19,General Practice,Dr. Garcia,Urgent Care,8,45,19,Completed,363.99,Pending,15.0
APT1898,2024-11-03,Pediatrics,Dr. Chen,New Patient,8,45,8,Completed,587.2,Paid,20.0
APT1899,2024-02-06,Orthopedics,Dr. Johnson,Follow-Up,9,30,53,Completed,731.55,Paid,18.0
APT1900,2024-10-01,Cardiology,Dr. Smith,Annual Checkup,13,30,37,No-Show,0.0,N/A,
APT1901,2024-10-01,Pediatrics,Dr. Chen,Annual Checkup,12,30,26,Cancelled,0.0,N/A,
APT1902,2024-04-13,Cardiology,Dr. Patel,Urgent Care,9,45,22,Completed,240.55,Paid,28.0
APT1903,2024-09-02,Cardiology,Dr. Patel,Follow-Up,9,30,37,Completed,126.62,Paid,28.0
APT1904,2024-12-21,Orthopedics,Dr. Johnson,Urgent Care,9,45,28,No-Show,0.0,N/A,
APT1905,2024-08-14,Pediatrics,Dr. Wilson,Follow-Up,17,30,35,Completed,637.98,Denied,23.0
APT1906,2024-03-19,Cardiology,Dr. Smith,Follow-Up,13,30,41,Cancelled,0.0,N/A,
APT1907,2024-07-19,Orthopedics,Dr. Johnson,Annual Checkup,14,30,37,No-Show,0.0,N/A,
APT1908,2024-11-17,Orthopedics,Dr. Johnson,Urgent Care,11,45,33,Cancelled,0.0,N/A,
APT1909,2024-05-05,Pediatrics,Dr. Wilson,Annual Checkup,17,30,30,Completed,489.8,Pending,19.0
APT1910,2024-01-30,Dermatology,Dr. Nguyen,Urgent Care,9,45,4,Completed,462.63,Paid,11.0
APT1911,2024-06-13,Dermatology,Dr. Davis,Follow-Up,13,30,19,Completed,731.06,Pending,20.0
APT1912,2024-01-02,Cardiology,Dr. Patel,Urgent Care,17,45,34,Completed,638.09,Paid,25.0
APT1913,2024-10-15,Orthopedics,Dr. Johnson,New Patient,16,45,15,Completed,554.2,Paid,19.0
APT1914,2024-05-24,Dermatology,Dr. Nguyen,Urgent Care,17,45,5,Completed,737.17,Pending,23.0
APT1915,2024-06-25,Pediatrics,Dr. Chen,Follow-Up,15,30,19,Completed,417.96,Denied,21.0
APT1916,2024-05-26,Orthopedics,Dr. Johnson,Annual Checkup,10,30,26,Completed,717.36,Denied,26.0
APT1917,2024-06-02,Cardiology,Dr. Patel,Urgent Care,10,45,45,Completed,387.26,Paid,22.0
APT1918,2024-03-05,Orthopedics,Dr. Lee,Urgent Care,13,45,34,No-Show,0.0,N/A,
APT1919,2024-08-19,Pediatrics,Dr. Chen,Urgent Care,15,45,25,Completed,354.49,Denied,14.0
APT1920,2024-09-28,Pediatrics,Dr. Wilson,Follow-Up,11,30,27,No-Show,0.0,N/A,
APT1921,2024-12-03,Dermatology,Dr. Davis,Urgent Care,17,45,33,Cancelled,0.0,N/A,
APT1922,2024-11-25,Pediatrics,Dr. Chen,Urgent Care,12,45,29,No-Show,0.0,N/A,
APT1923,2024-06-02,Cardiology,Dr. Patel,New Patient,17,45,28,Completed,239.59,Denied,20.0
APT1924,2024-12-03,Dermatology,Dr. Davis,Urgent Care,14,45,10,Completed,226.22,Paid,21.0
APT1925,2024-07-16,Cardiology,Dr. Smith,Annual Checkup,17,30,40,No-Show,0.0,N/A,
APT1926,2024-11-24,Dermatology,Dr. Davis,Follow-Up,14,30,5,Completed,205.48,Denied,11.0
APT1927,2024-03-07,Pediatrics,Dr. Wilson,New Patient,15,45,18,Cancelled,0.0,N/A,
APT1928,2024-01-11,Cardiology,Dr. Smith,Annual Checkup,8,30,32,Completed,696.82,Denied,11.0
APT1929,2024-03-18,General Practice,Dr. Brown,New Patient,11,45,23,Cancelled,0.0,N/A,
APT1930,2024-08-16,General Practice,Dr. Kim,Follow-Up,15,30,22,Cancelled,0.0,N/A,
APT1931,2024-03-18,Cardiology,Dr. Smith,New Patient,10,45,33,Completed,472.61,Paid,13.0
APT1932,2024-10-14,Pediatrics,Dr. Wilson,Annual Checkup,16,30,28,Completed,582.97,Pending,28.0
APT1933,2024-08-15,Cardiology,Dr. Smith,Follow-Up,9,30,30,Completed,716.16,Paid,14.0
APT1934,2024-03-28,Pediatrics,Dr. Chen,Annual Checkup,8,30,24,Completed,751.66,Paid,16.0
APT1935,2024-08-17,Dermatology,Dr. Davis,Annual Checkup,8,30,19,Completed,719.92,Paid,22.0
APT1936,2024-03-31,General Practice,Dr. Brown,Annual Checkup,10,30,5,Completed,574.16,Pending,26.0
APT1937,2024-11-20,Cardiology,Dr. Smith,New Patient,13,45,36,Cancelled,0.0,N/A,
APT1938,2024-11-14,Pediatrics,Dr. Wilson,Follow-Up,17,30,17,Completed,355.65,Denied,17.0
APT1939,2024-09-23,Orthopedics,Dr. Lee,Annual Checkup,8,30,35,Completed,734.07,Paid,8.0
APT1940,2024-05-14,Orthopedics,Dr. Lee,Annual Checkup,15,30,50,Completed,128.32,Paid,18.0
APT1941,2024-10-09,Cardiology,Dr. Patel,New Patient,8,45,39,No-Show,0.0,N/A,
APT1942,2024-07-13,Cardiology,Dr. Patel,Urgent Care,11,45,45,Completed,371.88,Denied,12.0
APT1943,2024-07-06,Pediatrics,Dr. Chen,Urgent Care,16,45,24,Completed,595.1,Pending,16.0
APT1944,2024-05-13,General Practice,Dr. Kim,Urgent Care,16,45,27,No-Show,0.0,N/A,
APT1945,2024-12-09,Cardiology,Dr. Patel,New Patient,9,45,14,Cancelled,0.0,N/A,
APT1946,2024-05-04,Orthopedics,Dr. Johnson,Annual Checkup,9,30,34,No-Show,0.0,N/A,
APT1947,2024-02-14,Dermatology,Dr. Davis,New Patient,9,45,15,Completed,615.55,Denied,21.0
APT1948,2024-03-20,Dermatology,Dr. Davis,Annual Checkup,17,30,24,Completed,650.29,Paid,14.0
APT1949,2024-01-29,Dermatology,Dr. Davis,New Patient,10,45,14,No-Show,0.0,N/A,
APT1950,2024-08-09,Cardiology,Dr. Smith,New Patient,11,45,34,No-Show,0.0,N/A,
APT1951,2024-11-16,Pediatrics,Dr. Chen,Urgent Care,16,45,13,No-Show,0.0,N/A,
APT1952,2024-08-28,Pediatrics,Dr. Wilson,New Patient,12,45,27,Completed,409.76,Paid,16.0
APT1953,2024-03-31,Cardiology,Dr. Smith,Follow-Up,11,30,6,Cancelled,0.0,N/A,
APT1954,2024-12-24,Dermatology,Dr. Davis,Follow-Up,9,30,17,Completed,230.93,Denied,12.0
APT1955,2024-07-21,Orthopedics,Dr. Johnson,Urgent Care,17,45,19,Cancelled,0.0,N/A,
APT1956,2024-08-06,General Practice,Dr. Brown,Follow-Up,12,30,10,Cancelled,0.0,N/A,
APT1957,2024-03-23,General Practice,Dr. Garcia,New Patient,9,45,21,Completed,445.75,Paid,26.0
APT1958,2024-02-10,Dermatology,Dr. Nguyen,New Patient,15,45,23,Completed,322.88,Denied,14.0
APT1959,2024-10-18,Dermatology,Dr. Davis,Urgent Care,12,45,24,Cancelled,0.0,N/A,
APT1960,2024-09-12,Pediatrics,Dr. Chen,Annual Checkup,12,30,16,Completed,482.14,Pending,14.0
APT1961,2024-01-22,Orthopedics,Dr. Johnson,Urgent Care,13,45,23,Completed,715.98,Denied,7.0
APT1962,2024-08-25,Pediatrics,Dr. Chen,Follow-Up,15,30,17,No-Show,0.0,N/A,
APT1963,2024-01-13,Pediatrics,Dr. Chen,Urgent Care,10,45,21,Cancelled,0.0,N/A,
APT1964,2024-07-06,Orthopedics,Dr. Lee,Follow-Up,8,30,34,Completed,205.73,Pending,16.0
APT1965,2024-01-09,Orthopedics,Dr. Johnson,Follow-Up,14,30,26,Completed,289.62,Pending,22.0
APT1966,2024-07-19,Cardiology,Dr. Patel,Annual Checkup,10,30,22,Cancelled,0.0,N/A,
APT1967,2024-08-09,Pediatrics,Dr. Chen,Urgent Care,14,45,26,No-Show,0.0,N/A,
APT1968,2024-02-24,Cardiology,Dr. Patel,Urgent Care,9,45,25,Cancelled,0.0,N/A,
APT1969,2024-09-22,Orthopedics,Dr. Johnson,Urgent Care,15,45,27,No-Show,0.0,N/A,
APT1970,2024-03-22,General Practice,Dr. Kim,Urgent Care,13,45,8,Cancelled,0.0,N/A,
APT1971,2024-09-28,Dermatology,Dr. Davis,Annual Checkup,12,30,16,Cancelled,0.0,N/A,
APT1972,2024-10-16,Orthopedics,Dr. Lee,New Patient,15,45,45,Completed,412.95,Paid,21.0
APT1973,2024-06-16,Orthopedics,Dr. Johnson,Urgent Care,11,45,45,Cancelled,0.0,N/A,
APT1974,2024-10-22,Dermatology,Dr. Nguyen,Follow-Up,13,30,24,No-Show,0.0,N/A,
APT1975,2024-12-28,Dermatology,Dr. Davis,Follow-Up,17,30,11,Completed,669.33,Pending,16.0
APT1976,2024-01-10,Pediatrics,Dr. Chen,New Patient,13,45,14,Completed,368.9,Pending,26.0
APT1977,2024-02-11,Dermatology,Dr. Nguyen,Urgent Care,16,45,10,Completed,521.82,Denied,23.0
APT1978,2024-07-18,Cardiology,Dr. Patel,Follow-Up,11,30,44,Cancelled,0.0,N/A,
APT1979,2024-05-06,Cardiology,Dr. Patel,Annual Checkup,11,30,53,Completed,349.32,Paid,16.0
APT1980,2024-05-19,Pediatrics,Dr. Wilson,Annual Checkup,13,30,26,Completed,523.34,Paid,32.0
APT1981,2024-11-01,Orthopedics,Dr. Johnson,Annual Checkup,17,30,29,Completed,613.39,Pending,9.0
APT1982,2024-05-07,Dermatology,Dr. Nguyen,New Patient,14,45,5,Completed,308.72,Pending,22.0
APT1983,2024-01-13,Orthopedics,Dr. Lee,New Patient,8,45,16,Completed,358.04,Pending,16.0
APT1984,2024-10-11,Pediatrics,Dr. Chen,Urgent Care,10,45,23,Completed,630.92,Paid,19.0
APT1985,2024-05-21,General Practice,Dr. Garcia,Urgent Care,11,45,23,Completed,299.33,Paid,19.0
APT1986,2024-01-09,Orthopedics,Dr. Lee,Annual Checkup,9,30,48,Completed,486.8,Denied,12.0
APT1987,2024-07-11,Orthopedics,Dr. Lee,Urgent Care,16,45,28,Completed,552.43,Paid,13.0
APT1988,2024-11-09,Orthopedics,Dr. Lee,Annual Checkup,8,30,43,Cancelled,0.0,N/A,
APT1989,2024-09-18,Dermatology,Dr. Davis,Urgent Care,8,45,27,No-Show,0.0,N/A,
APT1990,2024-03-18,Cardiology,Dr. Smith,Follow-Up,9,30,40,Completed,758.09,Pending,25.0
APT1991,2024-07-01,Cardiology,Dr. Patel,Urgent Care,13,45,23,Completed,340.5,Paid,28.0
APT1992,2024-10-06,Pediatrics,Dr. Chen,Urgent Care,8,45,32,Completed,549.27,Paid,22.0
APT1993,2024-04-16,Orthopedics,Dr. Johnson,New Patient,15,45,53,No-Show,0.0,N/A,
APT1994,2024-05-02,General Practice,Dr. Brown,New Patient,8,45,7,Completed,136.74,Pending,15.0
APT1995,2024-01-22,Pediatrics,Dr. Wilson,Follow-Up,11,30,14,No-Show,0.0,N/A,
APT1996,2024-06-14,Orthopedics,Dr. Lee,New Patient,14,45,42,Completed,457.17,Denied,12.0
APT1997,2024-12-08,Pediatrics,Dr. Wilson,New Patient,14,45,26,Completed,128.09,Paid,26.0
APT1998,2024-04-27,Cardiology,Dr. Smith,New Patient,17,45,42,Completed,344.57,Paid,20.0
APT1999,2024-09-17,Dermatology,Dr. Nguyen,Follow-Up,10,30,12,Completed,206.58,Paid,13.0
APT2000,2024-05-16,Dermatology,Dr. Nguyen,Urgent Care,16,45,30,Cancelled,0.0,N/A,
APT2001,2024-06-20,Orthopedics,Dr. Lee,Annual Checkup,11,30,43,Cancelled,0.0,N/A,
APT2002,2024-01-15,General Practice,Dr. Garcia,Urgent Care,15,45,20,Completed,243.21,Paid,15.0
APT2003,2024-02-24,Cardiology,Dr. Patel,Annual Checkup,11,30,15,No-Show,0.0,N/A,
APT2004,2024-07-03,Orthopedics,Dr. Lee,Follow-Up,15,30,24,Completed,496.79,Denied,29.0
APT2005,2024-06-07,Orthopedics,Dr. Johnson,Follow-Up,8,30,22,No-Show,0.0,N/A,
APT2006,2024-07-17,Orthopedics,Dr. Lee,Urgent Care,13,45,37,Completed,521.27,Pending,24.0
APT2007,2024-10-14,Pediatrics,Dr. Chen,Follow-Up,17,30,10,Cancelled,0.0,N/A,
APT2008,2024-01-16,Cardiology,Dr. Smith,New Patient,17,45,37,Completed,762.75,Paid,24.0
APT2009,2024-07-14,General Practice,Dr. Garcia,New Patient,17,45,20,No-Show,0.0,N/A,
APT2010,2024-08-04,Orthopedics,Dr. Johnson,Annual Checkup,13,30,64,Completed,392.24,Paid,8.0
APT2011,2024-03-02,General Practice,Dr. Brown,Annual Checkup,12,30,28,No-Show,0.0,N/A,
APT2012,2024-11-21,Orthopedics,Dr. Johnson,Follow-Up,8,30,33,Completed,110.04,Paid,23.0
APT2013,2024-10-23,Orthopedics,Dr. Lee,Annual Checkup,16,30,39,Cancelled,0.0,N/A,
APT2014,2024-02-02,Dermatology,Dr. Nguyen,New Patient,10,45,14,No-Show,0.0,N/A,
APT2015,2024-01-20,Pediatrics,Dr. Wilson,Urgent Care,15,45,22,Completed,388.7,Paid,7.0
APT2016,2024-12-02,Dermatology,Dr. Davis,Annual Checkup,9,30,25,Cancelled,0.0,N/A,
APT2017,2024-01-13,Orthopedics,Dr. Lee,Follow-Up,12,30,38,No-Show,0.0,N/A,
APT2018,2024-10-15,Cardiology,Dr. Smith,Urgent Care,14,45,41,Completed,654.37,Paid,24.0
APT2019,2024-02-15,General Practice,Dr. Garcia,Urgent Care,17,45,23,Cancelled,0.0,N/A,
APT2020,2024-07-10,Dermatology,Dr. Davis,Follow-Up,13,30,21,Completed,324.5,Denied,13.0
APT2021,2024-10-24,Pediatrics,Dr. Wilson,Urgent Care,14,45,14,Cancelled,0.0,N/A,
APT2022,2024-12-10,General Practice,Dr. Brown,Urgent Care,15,45,29,Completed,352.23,Paid,27.0
APT2023,2024-03-11,Cardiology,Dr. Patel,Urgent Care,13,45,33,Cancelled,0.0,N/A,
APT2024,2024-01-22,Dermatology,Dr. Davis,Follow-Up,13,30,20,Completed,519.15,Paid,13.0
APT2025,2024-04-15,Orthopedics,Dr. Johnson,Urgent Care,14,45,47,Completed,716.51,Paid,22.0
APT2026,2024-09-23,Dermatology,Dr. Davis,New Patient,9,45,36,Completed,278.3,Paid,13.0
APT2027,2024-12-16,Orthopedics,Dr. Johnson,New Patient,13,45,31,Completed,327.84,Denied,19.0
APT2028,2024-09-24,Dermatology,Dr. Nguyen,Annual Checkup,14,30,25,No-Show,0.0,N/A,
APT2029,2024-11-23,Cardiology,Dr. Smith,Follow-Up,15,30,33,No-Show,0.0,N/A,
APT2030,2024-09-10,Dermatology,Dr. Davis,Annual Checkup,10,30,13,Completed,269.28,Paid,23.0
APT2031,2024-10-04,General Practice,Dr. Brown,New Patient,9,45,26,No-Show,0.0,N/A,
APT2032,2024-04-16,General Practice,Dr. Brown,New Patient,10,45,13,Completed,277.4,Paid,26.0
APT2033,2024-12-04,Pediatrics,Dr. Chen,Annual Checkup,14,30,29,Completed,340.22,Denied,19.0
APT2034,2024-08-07,Orthopedics,Dr. Lee,Urgent Care,17,45,36,Completed,544.65,Paid,21.0
APT2035,2024-01-17,Cardiology,Dr. Patel,Annual Checkup,15,30,26,Cancelled,0.0,N/A,
APT2036,2024-10-02,Pediatrics,Dr. Chen,Annual Checkup,9,30,20,Completed,764.39,Paid,5.0
APT2037,2024-01-20,Cardiology,Dr. Patel,Urgent Care,15,45,44,Completed,276.51,Paid,9.0
APT2038,2024-11-19,Cardiology,Dr. Smith,Urgent Care,9,45,50,Completed,624.34,Pending,16.0
APT2039,2024-01-18,Dermatology,Dr. Nguyen,Urgent Care,13,45,18,Cancelled,0.0,N/A,
APT2040,2024-01-06,Pediatrics,Dr. Wilson,New Patient,10,45,15,Completed,754.88,Paid,16.0
APT2041,2024-08-25,Cardiology,Dr. Smith,Urgent Care,12,45,49,Completed,660.92,Paid,5.0
APT2042,2024-10-26,Cardiology,Dr. Patel,Urgent Care,9,45,48,Completed,221.74,Paid,20.0
APT2043,2024-01-21,General Practice,Dr. Brown,Annual Checkup,12,30,10,Completed,398.71,Pending,12.0
APT2044,2024-09-03,Cardiology,Dr. Smith,New Patient,15,45,52,No-Show,0.0,N/A,
APT2045,2024-01-23,Orthopedics,Dr. Lee,Follow-Up,12,30,26,No-Show,0.0,N/A,
APT2046,2024-04-27,Dermatology,Dr. Nguyen,New Patient,15,45,11,Completed,215.1,Pending,25.0
APT2047,2024-08-12,Dermatology,Dr. Davis,Urgent Care,15,45,23,Cancelled,0.0,N/A,
APT2048,2024-11-21,Dermatology,Dr. Nguyen,Urgent Care,16,45,12,Completed,431.56,Denied,19.0
APT2049,2024-02-04,Pediatrics,Dr. Chen,Annual Checkup,9,30,12,Completed,714.45,Denied,25.0
APT2050,2024-09-16,Pediatrics,Dr. Chen,New Patient,11,45,28,No-Show,0.0,N/A,
APT2051,2024-12-06,Cardiology,Dr. Smith,Annual Checkup,11,30,40,Completed,490.16,Paid,20.0
APT2052,2024-10-25,Cardiology,Dr. Smith,New Patient,14,45,53,Completed,262.57,Pending,18.0
APT2053,2024-12-25,General Practice,Dr. Brown,Annual Checkup,14,30,11,Completed,142.0,Paid,21.0
APT2054,2024-10-26,Cardiology,Dr. Patel,Annual Checkup,16,30,56,Completed,716.27,Pending,12.0
APT2055,2024-09-02,General Practice,Dr. Brown,Urgent Care,11,45,17,No-Show,0.0,N/A,
APT2056,2024-03-29,Orthopedics,Dr. Johnson,New Patient,14,45,39,Completed,202.28,Pending,18.0
APT2057,2024-02-04,Dermatology,Dr. Davis,New Patient,15,45,12,Completed,496.31,Pending,25.0
APT2058,2024-04-25,Pediatrics,Dr. Chen,New Patient,12,45,39,Completed,626.66,Paid,19.0
APT2059,2024-01-15,General Practice,Dr. Garcia,Urgent Care,11,45,13,Cancelled,0.0,N/A,
APT2060,2024-09-02,Orthopedics,Dr. Johnson,Urgent Care,17,45,20,Completed,552.23,Pending,20.0
APT2061,2024-09-11,Orthopedics,Dr. Lee,New Patient,9,45,46,Completed,392.12,Paid,21.0
APT2062,2024-11-24,Cardiology,Dr. Smith,Annual Checkup,8,30,35,Cancelled,0.0,N/A,
APT2063,2024-06-04,Pediatrics,Dr. Chen,Annual Checkup,16,30,15,Completed,743.53,Paid,11.0
APT2064,2024-07-16,Dermatology,Dr. Nguyen,Follow-Up,17,30,27,Completed,428.53,Paid,23.0
APT2065,2024-09-29,Pediatrics,Dr. Chen,New Patient,16,45,8,Completed,276.12,Denied,28.0
APT2066,2024-10-31,General Practice,Dr. Garcia,Annual Checkup,16,30,25,No-Show,0.0,N/A,
APT2067,2024-10-16,General Practice,Dr. Brown,Annual Checkup,11,30,31,Cancelled,0.0,N/A,
APT2068,2024-12-12,General Practice,Dr. Kim,Annual Checkup,14,30,9,Cancelled,0.0,N/A,
APT2069,2024-12-18,Orthopedics,Dr. Johnson,Annual Checkup,12,30,21,No-Show,0.0,N/A,
APT2070,2024-04-14,Dermatology,Dr. Nguyen,Follow-Up,15,30,19,Completed,182.05,Denied,21.0
APT2071,2024-11-02,Orthopedics,Dr. Johnson,Urgent Care,13,45,53,No-Show,0.0,N/A,
APT2072,2024-05-18,Pediatrics,Dr. Chen,Annual Checkup,17,30,26,Completed,202.44,Paid,17.0
APT2073,2024-03-04,Cardiology,Dr. Patel,Urgent Care,14,45,25,Completed,102.29,Pending,25.0
APT2074,2024-08-20,General Practice,Dr. Garcia,Annual Checkup,16,30,12,Completed,457.78,Paid,28.0
APT2075,2024-01-27,Orthopedics,Dr. Lee,New Patient,14,45,32,Completed,433.46,Paid,28.0
APT2076,2024-03-12,General Practice,Dr. Brown,Annual Checkup,10,30,25,Completed,632.09,Paid,17.0
APT2077,2024-05-22,Cardiology,Dr. Smith,Annual Checkup,9,30,30,Completed,189.2,Paid,16.0
APT2078,2024-01-21,Pediatrics,Dr. Wilson,New Patient,17,45,23,Completed,178.0,Paid,18.0
APT2079,2024-08-08,General Practice,Dr. Garcia,Follow-Up,11,30,15,No-Show,0.0,N/A,
APT2080,2024-10-09,Dermatology,Dr. Nguyen,Follow-Up,13,30,19,No-Show,0.0,N/A,
APT2081,2024-04-22,Dermatology,Dr. Nguyen,Follow-Up,10,30,21,Completed,479.2,Paid,5.0
APT2082,2024-10-19,Orthopedics,Dr. Johnson,Urgent Care,17,45,40,Cancelled,0.0,N/A,
APT2083,2024-04-23,Orthopedics,Dr. Lee,Follow-Up,11,30,25,Completed,724.32,Pending,11.0
APT2084,2024-01-02,General Practice,Dr. Brown,Urgent Care,11,45,7,Cancelled,0.0,N/A,
APT2085,2024-08-16,Dermatology,Dr. Nguyen,New Patient,11,45,6,No-Show,0.0,N/A,
APT2086,2024-08-14,Pediatrics,Dr. Chen,Urgent Care,10,45,9,Completed,116.12,Denied,14.0
APT2087,2024-08-11,Orthopedics,Dr. Lee,Annual Checkup,16,30,55,Cancelled,0.0,N/A,
APT2088,2024-08-14,Dermatology,Dr. Nguyen,Annual Checkup,17,30,16,No-Show,0.0,N/A,
APT2089,2024-03-27,Cardiology,Dr. Patel,Follow-Up,14,30,37,No-Show,0.0,N/A,
APT2090,2024-05-07,Pediatrics,Dr. Chen,Urgent Care,12,45,23,No-Show,0.0,N/A,
APT2091,2024-12-17,Pediatrics,Dr. Wilson,New Patient,17,45,21,No-Show,0.0,N/A,
APT2092,2024-10-19,Cardiology,Dr. Patel,Urgent Care,13,45,34,Cancelled,0.0,N/A,
APT2093,2024-08-05,Pediatrics,Dr. Chen,Annual Checkup,9,30,10,Completed,343.76,Denied,27.0
APT2094,2024-09-02,General Practice,Dr. Garcia,Follow-Up,10,30,34,No-Show,0.0,N/A,
APT2095,2024-01-19,Dermatology,Dr. Davis,New Patient,14,45,7,Cancelled,0.0,N/A,
APT2096,2024-02-17,Cardiology,Dr. Smith,New Patient,17,45,25,Completed,275.27,Paid,16.0
APT2097,2024-03-17,General Practice,Dr. Garcia,Urgent Care,12,45,12,No-Show,0.0,N/A,
APT2098,2024-07-28,Orthopedics,Dr. Johnson,New Patient,12,45,40,No-Show,0.0,N/A,
APT2099,2024-10-20,Cardiology,Dr. Smith,Urgent Care,10,45,28,Cancelled,0.0,N/A,
APT2100,2024-01-09,Orthopedics,Dr. Johnson,New Patient,11,45,57,Completed,147.17,Paid,25.0
APT2101,2024-09-30,General Practice,Dr. Brown,Annual Checkup,9,30,22,Completed,606.25,Pending,24.0
APT2102,2024-05-05,Dermatology,Dr. Davis,Follow-Up,8,30,29,Cancelled,0.0,N/A,
APT2103,2024-09-13,Dermatology,Dr. Davis,Urgent Care,16,45,15,Completed,194.46,Paid,13.0
APT2104,2024-03-08,Pediatrics,Dr. Wilson,Annual Checkup,11,30,21,Completed,501.71,Denied,23.0
APT2105,2024-08-20,Pediatrics,Dr. Wilson,Follow-Up,10,30,21,Completed,213.46,Paid,9.0
APT2106,2024-07-12,Cardiology,Dr. Smith,Annual Checkup,10,30,27,Completed,422.54,Paid,18.0
APT2107,2024-09-25,Pediatrics,Dr. Chen,Annual Checkup,15,30,19,Completed,650.47,Paid,30.0
APT2108,2024-09-25,Pediatrics,Dr. Chen,Urgent Care,14,45,9,No-Show,0.0,N/A,
APT2109,2024-02-07,Cardiology,Dr. Smith,Annual Checkup,17,30,40,Cancelled,0.0,N/A,
APT2110,2024-07-11,Pediatrics,Dr. Chen,New Patient,12,45,32,Cancelled,0.0,N/A,
APT2111,2024-04-20,Orthopedics,Dr. Johnson,Urgent Care,14,45,58,No-Show,0.0,N/A,
APT2112,2024-07-21,Orthopedics,Dr. Lee,New Patient,11,45,31,No-Show,0.0,N/A,
APT2113,2024-09-06,Pediatrics,Dr. Chen,Urgent Care,14,45,24,Completed,360.1,Pending,21.0
APT2114,2024-07-31,Pediatrics,Dr. Wilson,Follow-Up,8,30,22,No-Show,0.0,N/A,
APT2115,2024-07-10,Cardiology,Dr. Patel,Urgent Care,8,45,34,Cancelled,0.0,N/A,
APT2116,2024-11-02,Pediatrics,Dr. Wilson,Urgent Care,12,45,23,Cancelled,0.0,N/A,
APT2117,2024-06-29,Pediatrics,Dr. Wilson,Annual Checkup,13,30,0,No-Show,0.0,N/A,
APT2118,2024-02-21,Orthopedics,Dr. Johnson,Annual Checkup,10,30,42,Completed,141.92,Paid,19.0
APT2119,2024-01-13,Orthopedics,Dr. Lee,Annual Checkup,15,30,33,Completed,658.96,Paid,30.0
APT2120,2024-06-16,General Practice,Dr. Kim,New Patient,12,45,15,Cancelled,0.0,N/A,
APT2121,2024-08-12,Dermatology,Dr. Davis,New Patient,15,45,17,Completed,566.42,Paid,30.0
APT2122,2024-03-19,Dermatology,Dr. Davis,Urgent Care,14,45,13,Cancelled,0.0,N/A,
APT2123,2024-03-13,General Practice,Dr. Brown,Urgent Care,11,45,16,Completed,293.03,Pending,17.0
APT2124,2024-06-04,Cardiology,Dr. Smith,Follow-Up,8,30,43,No-Show,0.0,N/A,
APT2125,2024-03-18,Orthopedics,Dr. Lee,Annual Checkup,14,30,37,Completed,793.3,Pending,10.0
APT2126,2024-03-24,Cardiology,Dr. Smith,Urgent Care,8,45,30,Cancelled,0.0,N/A,
APT2127,2024-03-25,Orthopedics,Dr. Lee,New Patient,15,45,29,Completed,568.59,Denied,18.0
APT2128,2024-08-28,Dermatology,Dr. Nguyen,Annual Checkup,12,30,23,Completed,542.07,Denied,21.0
APT2129,2024-12-07,Dermatology,Dr. Davis,Annual Checkup,17,30,6,Completed,664.33,Pending,24.0
APT2130,2024-08-10,Orthopedics,Dr. Johnson,Annual Checkup,15,30,38,Cancelled,0.0,N/A,
APT2131,2024-07-26,General Practice,Dr. Garcia,Annual Checkup,8,30,31,Completed,661.17,Denied,21.0
APT2132,2024-10-11,Cardiology,Dr. Smith,Follow-Up,11,30,46,No-Show,0.0,N/A,
APT2133,2024-12-23,Orthopedics,Dr. Johnson,Annual Checkup,16,30,40,Completed,388.85,Paid,26.0
APT2134,2024-06-02,Pediatrics,Dr. Chen,Follow-Up,9,30,24,No-Show,0.0,N/A,
APT2135,2024-01-30,Cardiology,Dr. Patel,Urgent Care,14,45,34,Completed,207.83,Paid,32.0
APT2136,2024-07-08,Cardiology,Dr. Patel,Follow-Up,9,30,44,Cancelled,0.0,N/A,
APT2137,2024-10-28,Pediatrics,Dr. Chen,Urgent Care,11,45,25,Completed,694.62,Denied,10.0
APT2138,2024-06-21,Orthopedics,Dr. Johnson,Annual Checkup,10,30,22,Completed,515.41,Paid,20.0
APT2139,2024-02-12,Cardiology,Dr. Smith,Urgent Care,8,45,36,No-Show,0.0,N/A,
APT2140,2024-01-27,Cardiology,Dr. Smith,Follow-Up,8,30,29,Completed,122.88,Denied,19.0
APT2141,2024-12-17,General Practice,Dr. Kim,New Patient,13,45,33,Completed,128.3,Denied,22.0
APT2142,2024-01-20,General Practice,Dr. Brown,New Patient,17,45,11,Completed,530.05,Pending,17.0
